Accession,E2vE3_Fold_change,E4vE3_Fold_change
Q4VC33,0.019530978799979,-0.1798204204031939
Q501J6,-0.0002401260189633,0.0186402447959759
Q501J7,0.0680135239599186,-0.1692004482743423
Q505B7,-0.0904436662716902,0.0779025560135075
Q505F5,0.040884528669997,0.0292651576503481
Q50H33,-0.0040872127313573,-0.1389959043192814
Q569Z5,-0.0741551928840902,-0.0917981444603026
Q569Z6,0.1368560080121354,-0.2034996260572358
Q571F8,-0.0249926988551793,0.0868822886789994
Q571I9,-0.0116277075958526,0.0768273760779008
Q58A65,0.0231784426737574,0.036942977635618
Q5BKP2,0.2274962662944772,0.0150600669148875
Q5DQR4,-0.0531872869266938,-0.1540909886979455
Q5DTL9,0.0595908475523994,-0.2303880031428269
Q5DTY9,0.032606058086841,-0.111702702591299
Q5DU31,-0.0033749284896113,-0.0653408492482411
Q5EBJ4,-0.0872965607703968,-0.0216066465859919
Q5FWK3,-0.0040462040614813,0.0330053702283195
Q5GH67,0.100384453745805,
Q5H8C4,0.0670976686728484,-0.0229792991008306
Q5HZI2,-0.0023709647057525,0.021970298823771
Q5M8N0,0.0661588718602294,0.0670251817652133
Q5M8N4,-0.0583646837700818,0.0279718844115148
Q5NCF2,-0.3420053257871658,0.169265393818313
Q5PR69,-0.1032900320543779,-0.2287260007985497
Q5PR73,0.022870259818255,0.0020574243529876
Q5RJI5,0.006356710096277,-0.0149361923527193
Q5SNZ0,0.0522244801035073,0.0232009983099673
Q5SQX6,-0.0015750333549752,-0.0022915475118647
Q5SRX1,0.022874184970279,0.0480961927557845
Q5SSE9,0.1543308736052987,0.0772571639465941
Q5SSH7,0.1229398347218971,-0.0057773502369165
Q5SSL4,0.0222546912954863,0.0700739875698379
Q5SSM3,-0.022837430384596,0.019946582729822
Q5SUR0,0.0724549636577802,0.1123746795354391
Q5SV85,0.0090898603640067,-0.046076792280569
Q5SVL6,0.0165107335986198,0.0031621471645832
Q5SVR0,0.1992274150568979,0.0348646668632369
Q5SW19,0.0376905625119449,0.0606453059589026
Q5SWP3,-0.0305543791640223,-0.0325056419320857
Q5SWU9,0.0211824456686482,0.0691449230619321
Q5SX39,0.1252998619347742,
Q5SXA9,0.2297228385027548,-0.0463423089084452
Q5U3K5,0.0758128449970975,0.0597576630453812
Q5U430,0.0177744175001862,-0.1554718231961697
Q5U4F6,-0.0367384491855469,-0.0080211995096024
Q5XG69,0.1246286028425173,0.0269032106794769
Q5XJV6,-0.0680900732028983,-0.0592466130633464
Q5XJY5,-0.0330208695342485,0.0087420082513109
Q5XPI3,-0.0021850365752135,0.0990414985175896
Q60597,0.0017378976131909,0.0219170186757552
Q60598,0.0470225995038434,-0.0065857219109555
Q60605,-0.0664663327323053,-0.022921598916605
Q60625,-0.0210115449793708,0.0346628444872335
Q60631,0.0243985089782792,0.0508264955885964
Q60634,-0.0706076663566803,-0.278795189934894
Q60668,0.031698912767123,0.0336271251378888
Q60673,0.0895727641821009,-0.1220255648254368
Q60676,0.0700307053774886,0.0933752189383788
Q60692,0.1486706076862325,0.0373729707670351
Q60710,0.0091683313410489,0.0085160608682558
Q60737,0.0616879299024894,0.0142102723577156
Q60739,0.1521209914897988,-0.1386226126862374
Q60749,0.0828792530294172,-0.1098668935249069
Q60770,-0.1526922729332956,-0.1112631357425461
Q60809,0.0002116316893534,
Q60823,0.0485443690067276,0.0055006695554618
Q60829,-0.0752400617292029,-0.0237594685293143
Q60854,0.1364229832174627,0.1018814688045869
Q60864,0.0178763541789219,0.0940312370737522
Q60865,0.0324527522334838,0.0186486052843119
Q60866,-0.1702653410440209,0.0245474705689854
Q60875,-0.0429611284310088,-0.049383372478343
Q60899,-0.011106366192718,-0.0104960350891283
Q60900,-0.0472035922302373,-0.0168337597861761
Q60902,-0.0447379908639429,-0.0598737925451253
Q60930,-0.0712902057324564,-0.2198196638543475
Q60931,-0.090856164671634,-0.1890631084780942
Q60932,-0.0660947014007247,-0.2220689756118452
Q60960,0.0397492504016404,0.0508637727358078
Q60967,-0.0062543331694532,0.0647522606079485
Q60972,0.0307846203653496,0.040180261621512
Q60973,-0.0588694141410111,0.0010866916218569
Q60996,0.0145168228766923,0.0392847153757511
Q61011,0.1190774086824707,
Q61024,0.0643564430684661,0.0790906212198848
Q61035,0.0068227655447158,0.1281907254770509
Q61036,0.0511184973800934,0.0704058815771073
Q61037,-0.0592933138244482,0.0525063511854826
Q61074,0.0445466360753069,-0.0088769254927312
Q61081,0.0106406965756748,0.039921992826707
Q61097,0.0833378605234622,-0.0687294832854581
Q61137,0.1496822665662993,0.0055656551314395
Q61140,0.0277076751272871,0.0635373409349721
Q61151,0.0233396549552981,0.0284356024240891
Q61161,-0.0250840090366795,0.1366143675922563
Q61165,-0.0436253947461723,-0.2925166176476484
Q61166,-0.0536588594147465,0.0133849902345382
Q61171,0.0463776839777295,0.0744846920220401
Q61187,0.018829473016035,-0.0215175872193876
Q61189,-0.008879835938833,0.0191773943186311
Q61191,0.0806913807103208,0.0794677726824194
Q61205,0.1763378328285175,0.0970572785517223
Q61206,0.0466081789532143,0.0572053350623345
Q61207,-0.0611272687086801,-0.0441125300926049
Q61233,0.0773085515899611,0.0546146295845707
Q61234,0.0256391769990481,0.0292307408868417
Q61239,0.0036893047262352,0.0453547828242653
Q61249,0.0352881364444971,-0.0125856113836392
Q61282,-0.0186049391345317,0.0971723491580275
Q61301,0.0352843644030943,-0.1641596223862692
Q61316,0.0461984229980099,0.0532283540106239
Q61324,-0.2622917293180283,
Q61330,-0.0523150392992404,0.0303563577275145
Q61335,0.0742623130217931,0.01377529907812
Q61361,-0.0228551059367205,0.0735064793858752
Q61425,0.0132105718843754,0.0513672316126151
Q61466,-7.316386164741076e-05,-0.0637593769076213
Q61474,-0.2101487513006766,-0.1208526510264402
Q61481,0.0353689129692216,0.0673596281456864
Q61490,-0.1468253362904091,-0.2415788714888752
Q61543,0.0601074995016145,-0.0487529606466
Q61545,-0.0151182880205673,0.0694574391129515
Q61548,0.0157545747522862,0.0445202394424689
Q61553,0.1021627629892264,0.0987365113885302
Q61578,-0.0291492502380858,0.0186190074181231
Q61584,0.0234706507507188,-0.0726517328017767
Q61595,0.0624246220789655,0.0132538141868384
Q61598,0.0768098800765873,0.0780040236272397
Q61599,-0.0616463965757338,-0.0054918240581422
Q61644,0.0577427324176012,0.0726068327895488
Q61655,0.0246085068158754,0.0319227470674215
Q61656,-0.0119444673794014,0.0123886159184615
Q61699,0.0663419825345057,0.0581822583661058
Q61701,0.0092696778168492,-0.0113037519668237
Q61704,-0.1138392959757461,0.093095832095754
Q61735,-0.1844395116275357,-0.2389271953356958
Q61749,-0.006003525480529,0.0903110038348373
Q61753,0.0285077511192557,0.0697844309242573
Q61768,0.0497232434113242,0.0122218114901159
Q61771,0.0525629963317522,-0.0956973181194382
Q61792,0.0517525308032269,0.0513443339176304
Q61831,-0.0335123100527216,0.0680720925155063
Q61838,0.1679878274877494,-0.1567182766067938
Q61879,-0.0188461964113385,-0.0207047016550075
Q61885,0.0546196733270009,-0.1360278813399413
Q61937,0.0328009249232069,0.0292418429499823
Q61990,0.0123048974344267,0.0295246155120364
Q62048,-0.0553269993136409,0.0204927729555922
Q62059,0.0517703867733789,0.0697178529911916
Q62077,0.0289283711536427,0.0243497857407196
Q62083,-0.0004517966054745,0.0265055750670252
Q62093,-0.0181105809348219,-0.0334154942969673
Q62108,-0.0076206706630191,-0.0807319073129334
Q62148,0.0179998938743012,-0.0059540110247563
Q62165,0.0087466465863003,-0.2671726823468138
Q62167,-0.0117813477430188,-0.0555830962480129
Q62172,0.0141573390525403,0.0452696298081635
Q62188,0.0688245348035035,0.0734625743149026
Q62189,0.0050485507134493,-0.0502265020869134
Q62245,-0.3350918010320485,-0.0950619027172798
Q62261,-0.0540625105970359,-0.0790287840083965
Q62277,0.0078467939640144,-0.0355711194510236
Q62318,0.0315778874056643,0.0244659433669754
Q62348,0.0505129365170449,0.0767084417449566
Q62351,0.026901411795984,0.0078607152334487
Q62384,-0.0437772289301276,-0.2939344435129417
Q62393,-0.0023631752607977,0.0340239780907865
Q62415,0.0134572147754571,-0.1213535663361281
Q62417,-0.021926376719214,-0.0312530588655635
Q62418,0.053437553517891,0.065350355145893
Q62419,0.0107598993017819,-0.0349203161565668
Q62420,-0.0046829418251786,0.0604743257975835
Q62421,-0.0170677212855193,-0.0281277304788215
Q62422,-0.0319505147189451,0.0943314412581945
Q62426,0.0161568113118501,0.0943401402803683
Q62433,-0.0109511164423673,0.0286710559021976
Q62442,-0.0621200570691053,-0.0759818327299116
Q62443,-0.0712028599631978,-0.034289491291012
Q62445,0.0487899570636659,-0.156101935508303
Q62446,0.0662436609528682,-0.0001762129128207
Q62448,0.0045338004897069,-0.0082527820058638
Q62465,0.0210679327523135,0.049906987549034
Q62523,0.1638850471155269,0.1536095800717047
Q63810,0.0796611223104802,0.066423632361751
Q63829,0.0188305297490085,0.015199395008912
Q63844,0.045258336911476,0.0784941385801319
Q63850,0.0646865084525203,
Q63912,-0.0507940028992337,-0.0122759173979094
Q63932,0.0457826039812393,0.079098584516708
Q64010,0.0288706729139716,0.0902772639238602
Q640R3,-0.1564309259367589,-0.2209594828784764
Q64105,0.0804859052076817,0.0950466576734781
Q64152,-0.0521315143365188,-0.0584439565182319
Q64191,-0.1346345301473157,-0.2373667166739042
Q641K1,0.0510354432173525,0.1285416785043581
Q641P0,0.0286203529646571,0.040105076540163
Q64213,0.0462286995679096,0.0342502060798037
Q64288,0.4061771852802913,0.0418185663176775
Q64291,-0.6776462551339653,-0.6381629297239486
Q64331,0.0309637106284969,-0.03434859920907
Q64332,0.0261779594637152,0.0486887616874085
Q64336,0.2284236998740009,0.084037388769469
Q64337,-0.1189508464639074,-0.0024097476221093
Q64338,0.059216889827673,-0.1029946356399471
Q64362,0.082621446024939,-0.0106788539818847
Q64373,0.0113392407978228,-0.0267352355184314
Q64378,0.0624244946558954,0.0524303478553206
Q64433,0.0077582685878991,0.0485431732820475
Q64436,0.0400993108534343,-0.1211062212474639
Q64442,0.0633404279589675,0.1010634339685682
Q64471,-0.055539162515655,0.0358449666572416
Q64487,-0.0251329035566621,-0.095095083405141
Q64514,0.0218827119512434,0.0037940026722404
Q64516,0.0086036243210548,-0.0486028156513687
Q64519,0.1869777113093157,-0.0933789205050232
Q64520,0.0143120898875533,0.0095292182635503
Q64669,-0.0557143591774522,0.0795638557879314
Q64674,0.1062702684437462,0.0837654450631982
Q64727,0.0185391357072666,0.0198417325659394
Q64737,0.0938325650835684,0.0578911341880604
Q68ED7,0.0355271276972568,0.0392097914345975
Q68FD5,0.0048981075770611,0.0300115486532358
Q68FE6,0.0916143138201032,0.309117198703017
Q68FF6,-0.0020290540733582,0.0117547473609947
Q68FH4,0.0405893661902796,0.03495678562032
Q68FL4,-0.0190983960787816,-0.0137972911302278
Q68FL6,0.0119778067818533,0.0047719119160956
Q69Z98,0.0456335552104405,0.0192162173350834
Q69ZF3,0.0168109777848252,0.0092841283381102
Q69ZH9,0.0111601266250462,-0.107412339931586
Q69ZK0,0.0757328360480887,-0.0607542421765281
Q69ZK9,0.0469772517938038,0.0047333355985132
Q69ZR2,-0.0500220977016698,-0.0353470939861569
Q69ZS8,-0.0225894970938146,-0.0177485779006633
Q69ZW3,0.0836524463313338,0.0167703399793161
Q6A037,-0.1303218677783864,-0.0957999584881898
Q6A065,-0.0259489578135967,0.0217359877434633
Q6A0A9,-0.0116120405549534,-0.0701997092244135
Q6A4J8,0.0638602225903918,0.0283298538388249
Q6DFV7,0.0040326883293791,-0.0484864688776478
Q6DFZ1,-0.0050879365520206,-0.1006096632123677
Q6GQT9,0.0161497871588628,-0.015899712043401
Q6GYP7,-0.0082773541774934,0.2341963202827094
Q6I6G8,0.0526086071290189,0.1481059612020086
Q6IR34,0.0751251965096574,0.0572948190966981
Q6IRU2,-0.0026792945089482,0.1064049555558694
Q6IRU5,-0.0113712691574345,-0.2069515019818238
Q6KAR6,0.0441182879284375,-0.0182771548143701
Q6NS52,-0.0121439130235573,-0.003643249511564
Q6NV83,-0.0028613658795099,-0.023981498448734
Q6NVE8,0.081549274420859,0.054282618216424
Q6NVF0,-0.0516014090629128,-0.1118239621913222
Q6NVF9,0.0506616024791888,0.0418292918140334
Q6NXK7,-0.1489674243351415,-0.1842904733887527
Q6NXN1,-1.4885389570252985,
Q6NZB0,-0.1665335804667889,0.0562900819428909
Q6NZC7,0.108251260412993,0.0429825436193996
Q6NZJ6,0.0675153263397481,-0.0079390406159249
Q6NZL0,-0.0082909301129835,-0.0429581846271769
Q6P069,0.0135705552384966,0.0493973644152904
Q6P1B1,0.0912707290073151,0.0620435262535235
Q6P1D5,-0.0330535154899971,-0.0250841285449944
Q6P1F6,0.0602910867260131,0.0374301663472175
Q6P2B1,-0.0338364414880861,0.0911038292827349
Q6P2K6,0.0064983314468396,-0.0007803840765166
Q6P3D0,-0.2258156995723316,0.1629900493823738
Q6P4S6,-0.027730182867721,0.0494691714208707
Q6P542,0.1217372989854357,0.0068419474709376
Q6P5E4,0.026137806948859,-0.0036563459816235
Q6P5E8,-0.0464141395465718,0.0007812466755072
Q6P5F9,0.0897932951087287,0.0521889273235901
Q6P8I4,-0.3388013794939912,0.0497909685705913
Q6P8J2,0.030056804612671,0.1096812181413652
Q6P8M1,0.0347486572678916,
Q6P8X1,-0.0883946755237291,0.1005382574444874
Q6P9K8,-0.0795994012019393,-0.0680330253803983
Q6P9K9,0.0155639403597544,-0.0091268388577298
Q6P9R2,0.0257841008140783,0.0175499695706196
Q6P9S0,0.0723749980674798,-0.0070889640624664
Q6PA06,-0.1030731456072811,-0.0849743315965149
Q6PAJ1,0.2199197823151818,-0.2532490381142184
Q6PAK3,0.0142444221262421,-0.037451349054346
Q6PAR5,-0.0156634007968871,-0.0009249819075203
Q6PAV2,0.0847814116344051,0.1719975003256824
Q6PB44,0.1015132156460505,0.0992833474494697
Q6PB66,-0.0091626181472084,-0.0136327985527111
Q6PB70,-0.2818026955980729,-0.0193659046368515
Q6PD03,0.0656609174438553,-0.0003998382746861
Q6PD19,0.0268922747721174,-0.0159783016093474
Q6PD28,0.0710357214610225,0.0506495319941142
Q6PDG5,0.0387469913149665,-0.04199070916701
Q6PDI5,0.0544453002498907,0.0624072814337527
Q6PDI6,-0.1586112076490882,0.0088156240535666
Q6PDL0,-0.0317891218235857,0.038991554864542
Q6PDS3,0.0422364572767625,0.0198935272157096
Q6PDY2,0.181330274013032,0.0403203958259845
Q6PE13,-0.037896458559255,-0.1105680795100381
Q6PEB6,0.1261079916529191,0.0600971278551305
Q6PEE2,0.0258964373859668,
Q6PEE3,-0.0738162676657976,0.1240823045944075
Q6PER3,-0.0061840567898357,0.0465964577498471
Q6PEV3,-0.098125362040427,0.0411272546917339
Q6PF93,-0.0057471700028871,-0.1260431354461355
Q6PFR5,-0.0136005291626969,-0.0490471314554302
Q6PGB6,0.0071011106209005,-0.0167814401760132
Q6PGE7,-0.0845162007166786,-0.3522404151720465
Q6PGF7,0.0070479496451225,0.0230658404556558
Q6PGH2,-0.1096459822390146,0.0037803572125338
Q6PGL7,-0.0219461838845342,0.0568506071692306
Q6PGN3,0.085670623514632,-0.0105937397252612
Q6PHN9,-0.0022359917186094,-0.0421753868387981
Q6PHU5,-0.139460943971084,-0.0137610806565366
Q6PHZ2,-0.0774701919283065,-0.1178184744514546
Q6PIC6,-0.2226878380453872,-0.2875453278320352
Q6PIE5,-0.2270700862595025,-0.3290519231832088
Q6PIP5,0.1080701200204541,0.1015051020169844
Q6Q477,-0.2082249234526496,-0.2189851115812202
Q6R891,-0.1000572313329624,-0.0784158670212992
Q6RHR9,-0.0113963807273576,-0.033301511578246
Q6URW6,-0.0902950062888198,-0.0440155814131779
Q6VNB8,-0.0161097332533745,0.0550968212085886
Q6WVG3,0.0180278306833863,-0.006641153381935
Q6Y685,0.1976012897058109,-0.3101272539222108
Q6ZPE2,0.0310577618645735,-0.0426228748184092
Q6ZPF3,0.1123027384600894,0.0148255021391141
Q6ZPJ3,0.0666573861976168,0.0697235160774439
Q6ZPQ6,0.0774486382513772,-0.053983659515154
Q6ZPU9,0.003702904728181,-0.0124947577610812
Q6ZPZ3,-0.1102315853212193,-0.0749871508978294
Q6ZQ08,-0.0782949954216945,0.020280738964759
Q6ZQ38,0.0447537222225877,0.0764426723714529
Q6ZQ58,-0.0378894046114513,-0.0083700278297099
Q6ZQ88,0.3379327735339387,
Q6ZQI3,-0.0855159884121785,-0.149346002351575
Q6ZQK5,-0.0518815666536448,0.0054540277701663
Q6ZWN5,-0.0696577186045548,-0.0314853765729217
Q6ZWU9,0.3187205737376189,
Q6ZWV3,-0.0432636715774306,-0.0074451240033076
Q6ZWX6,0.0083876730456895,0.0248400958841855
Q6ZWY8,-1.4733830474887215,
Q71LX4,0.0002713999290239,0.0118909221471115
Q71M36,-0.010917504719063,-0.1528481902752394
Q71RI9,-0.0396346143105224,0.1522543743000111
Q76I79,0.1409629184734084,0.2482530093789062
Q76MZ3,0.0080010383011798,0.0777671724339343
Q78J03,0.0404088041188944,0.1119449732149292
Q78JE5,0.0220044600566408,0.115997083583633
Q78JW9,-0.0809290953071481,0.0997829529041242
Q78PG9,0.1446674773934678,-0.1455652379929769
Q78PY7,0.0133763670790305,-0.004393625494139
Q78ZA7,0.0185694112138277,0.0513880921502299
Q7M6Y3,-0.0205287078782037,0.0108501111579116
Q7M753,-0.0990417808806524,0.1071903424961018
Q7SIG6,0.0130463839320056,0.0025810024943756
Q7TMB8,0.0079971991679248,0.0265495922958382
Q7TMC8,0.0153701482400492,0.003042413595362
Q7TME0,-0.0957284418102914,-0.0145678308249565
Q7TMK9,-0.0147894007973795,-0.0077764509612714
Q7TMM9,0.0482924165109779,0.1022869429751866
Q7TMY7,-0.0687078583283427,
Q7TMY8,0.0524037788279701,0.0767486235768462
Q7TN29,-0.0053214738511061,0.0380039106485451
Q7TN99,0.0609573873691376,
Q7TNG5,0.0532627581403307,0.030715807477982
Q7TNM2,0.03291042797353,-0.0609858506874256
Q7TNP2,-0.0418210995551653,-0.2044983660543694
Q7TNV0,0.037298785636154,-0.0755862252380999
Q7TPH6,-0.2152144878463713,-0.2092017408920996
Q7TPM1,0.0719047647362925,0.2294859597701214
Q7TPM6,-0.0310531310870857,0.084111302433819
Q7TPR4,-0.096235121625822,-0.0839973377954718
Q7TPV4,0.0021621548858325,0.0011521022794401
Q7TQ95,-0.0566308295384583,-0.0656497749478848
Q7TQD2,0.0007810716499772,0.0423958269311726
Q7TQF7,0.0077247311624372,0.015062392365103
Q7TQH0,-0.0265863466762282,-0.0994939460125302
Q7TQI3,0.0074358363605034,0.0536779442119972
Q7TQK5,0.0338048262462242,0.0302739537709629
Q7TSC1,0.0688464400855448,-0.0378935023616756
Q7TSE6,0.0235475005556347,0.0196525217369303
Q7TSG2,0.3296770049868305,-0.0598138971091059
Q7TSG5,0.1388594360598913,
Q7TSH2,-0.055132010755201,0.0214930449613604
Q7TSI3,0.1301638212644398,0.0672814167234465
Q7TSJ2,0.017357539942507,0.0268085404244384
Q7TSQ8,-0.0160209567862576,0.0394237732002609
Q7TSV4,0.0716001665577807,0.1079404544161843
Q7TSY6,0.1764697116887555,-0.1085160512727882
Q7TT37,0.0143505107224867,-0.0238171562918999
Q7TT50,-0.0121720008006385,0.04990868251811
Q80SW1,-0.0326602728900132,-0.035142210242415
Q80TB8,0.1229231675363585,0.1215299668626426
Q80TJ1,0.031346371635983,0.0644776474209107
Q80TL0,1.3813678703549633e-05,0.0856086752530254
Q80TL4,0.022283887252181,0.0497602183058817
Q80TL7,0.0021409050382596,-0.0114721858234755
Q80TM9,0.0256355491854276,0.0785742484949943
Q80TP3,-0.4353020531417674,-0.5665091340239231
Q80TQ2,0.0484889942205234,-0.0954797970323361
Q80TR1,-0.0750365261641774,0.009981236093646
Q80TS3,0.0439677861330777,-0.0073228614861719
Q80TV8,-0.0240988362834647,-0.0671730246919774
Q80TY0,-0.0416902552507412,0.0892651209149332
Q80TZ3,-0.0411721003487514,0.0334666450512065
Q80U04,0.0441986458876778,-0.358677125987174
Q80U28,-0.0068896152873673,0.0362188519865255
Q80U49,-0.0175627163561607,-0.1153052732729893
Q80U56,0.0340130704378772,-0.0317934691342142
Q80U57,-0.0195799354577386,-0.0086884459828812
Q80U87,-0.0617582212319319,-0.2110364115171944
Q80U95,0.0053668749855104,0.0392703817780657
Q80UG2,-0.0145487099297004,-0.1463625183040442
Q80UG5,-0.0290847854624494,0.005561444560647
Q80UJ7,-0.0105918434411721,0.0122097056021432
Q80UK0,-0.0196398159824616,0.1334306828814974
Q80UM3,-0.0889452422859209,0.0906906879017982
Q80UP3,0.0107539543438835,0.0176904677819073
Q80UP5,-0.0862513473291424,
Q80UU9,-0.0169553687224964,-0.106732953915193
Q80UW2,-0.0299290423414112,-0.0119753913295814
Q80UY2,0.0336716175968851,0.1002997874838691
Q80V91,0.0270696236317692,-0.136980333355949
Q80VC9,-0.069164550089986,-0.0041010362291286
Q80VD1,-0.0033906449625042,0.0269591084006113
Q80VP0,0.0416119746077006,0.0222971264106683
Q80VP1,0.014951065077385,0.0634443202480732
Q80W21,-0.0390989042674575,0.1012046977700353
Q80W47,0.0996621977513676,0.0892313718264653
Q80WC7,-0.0764055304711454,0.0512766334434013
Q80WM4,0.0196860663871772,0.0054663715464709
Q80WQ2,-0.0260081040952278,-0.020076748669135
Q80WT5,-0.145935145610572,0.0141190986236832
Q80X50,0.0096747520857645,0.0226964802172727
Q80X80,-0.0315511857938791,-0.1314364663784439
Q80X90,0.0228370978972895,0.2539651735034389
Q80X95,0.080469158665579,0.0420468916425694
Q80XA6,-0.0051430749721099,-0.0190655337688805
Q80XC2,-0.098218366438086,
Q80XD1,0.0511857869316589,0.0068346719256109
Q80XI3,0.0130194866140635,0.0029037673273064
Q80XI4,0.0581459336632861,0.0848394389393804
Q80XK6,-0.0030505859383047,0.1002107956132161
Q80XP9,0.0560024326153831,-0.2760515029151267
Q80XU3,-0.0648233460038319,0.0953784707057064
Q80Y14,-0.1337233744651709,
Q80Y17,0.016157173805349,0.003395178953029
Q80Y55,0.0496699884230869,-0.0919098622758837
Q80Y81,-0.2457386438964102,-0.0430704924395032
Q80Y98,0.0216141350125238,0.0459010762383208
Q80YA3,0.0406777078536505,0.1569729081217379
Q80YA7,0.0060160542829616,-0.0188304804325268
Q80YN3,-0.1503350662038486,-0.1221944150099764
Q80YV2,-0.1064807386484142,
Q80YV4,-0.0148781486433643,0.0870983230854348
Q80YX1,0.0576896668662188,-0.0747874585467769
Q80Z24,-0.1894241339577684,-0.2369182671230662
Q80ZI6,0.101704184842033,0.1632112359620866
Q80ZJ1,-0.2545930803862071,-0.0614189179648018
Q80ZJ6,-0.0496917485281796,0.0576629357229205
Q810A7,0.0816917452265285,0.1657459551087619
Q810B6,0.0253206559143263,0.0089402927818948
Q810J8,0.0024836215903889,-0.0399437484950814
Q810U3,-0.0616039855908356,-0.0656251964639198
Q810U4,0.0619702871763277,0.0205411889792117
Q811D0,-0.0080994240652244,-0.0093242987997719
Q811I0,-0.0601802806470485,0.064692680514116
Q811P8,0.0327582437439961,-0.1095224787141262
Q812A2,-0.0156510925389641,0.0037817488957709
Q8BFQ4,-0.0249219865678664,-0.2484707539034482
Q8BFQ8,0.0405558004473629,0.0219757325977357
Q8BFR5,-0.0057438285568375,0.0377197268322457
Q8BFS6,-0.117321233485822,0.116204290724909
Q8BFT9,-0.084360623187262,-0.193296791018479
Q8BFU3,0.0300772181414253,-0.0012645198944767
Q8BFV2,0.2085050429098711,0.148855767484971
Q8BFW7,0.0649685004624273,-0.1713667760188983
Q8BFY6,-0.1203195744617237,0.0119237962924092
Q8BFZ3,0.0182451727523119,-0.038863186018495
Q8BFZ9,-0.0524504944031998,-0.071166445739886
Q8BG05,-0.010368285127321,0.0334616469397904
Q8BG18,-0.0388427386515017,0.0338091052195735
Q8BG32,0.0196055415223301,0.0564005258172026
Q8BG39,-0.0887969634112952,-0.0972726817406758
Q8BG40,0.0804962783791908,-0.0288495774619572
Q8BG67,0.0936905550440537,-0.0108084320506773
Q8BG73,0.0009482538950793,0.0212345009552578
Q8BG81,-0.1087154729201601,-0.2091952111394371
Q8BGB7,0.0646415458916878,0.050898147427968
Q8BGC0,-0.2921610426594715,-0.011658230685016
Q8BGC4,-0.0319886874454885,0.079052046027644
Q8BGD5,-0.0047537103062575,-0.1228662604196309
Q8BGD9,0.0295867249561022,0.0147335017608973
Q8BGE6,0.0403110288842275,0.055313174032897
Q8BGG7,-0.0272466295105116,-0.0869657111910256
Q8BGN3,-0.0220862837910231,0.0790013128152694
Q8BGQ1,0.0206958057240364,0.0743376259217179
Q8BGQ7,0.0812626381086091,0.0565601587182422
Q8BGR9,0.1681457780782305,0.0658034099357393
Q8BGS2,-0.1308209804306695,0.023108745126019
Q8BGT8,0.0447299558962109,0.0836002218844082
Q8BGU5,-0.0250485882582808,-0.1969860227132026
Q8BGW1,0.0400234321672225,0.0900715931544275
Q8BGZ1,-0.0776837753346405,-0.0435901991626039
Q8BH04,-0.0019236088988431,0.0237451089687922
Q8BH44,-0.0208208930969123,-0.0321118949792876
Q8BH50,-0.0861614105607374,0.0814374264734693
Q8BH55,0.0109678250846399,0.0486066543501472
Q8BH57,0.0413790741778433,0.0003864616680624
Q8BH58,0.060169237756707,0.0714651295249506
Q8BH59,-0.0273439500708022,-0.2559806802395403
Q8BH61,0.1107545203687093,
Q8BH64,0.1126851949752514,0.2154385785371822
Q8BH66,-0.0328978150915101,-0.0073150562607859
Q8BH69,0.063073007724104,0.0839011124010999
Q8BH95,-0.0378027963252745,0.0272283996766703
Q8BHB9,-0.1227120600869876,-0.03198998248333
Q8BHE3,0.0369115739769286,0.0220960653375093
Q8BHG1,-0.0364645659753543,0.0724721776012487
Q8BHG2,0.0145117850208642,0.0499475310185113
Q8BHL5,0.0157037765120208,-0.0577215074924513
Q8BHL8,-0.2412402776075486,0.0373612915258106
Q8BHN3,0.0057020568258602,0.0307288817817653
Q8BHW2,0.0275968664260136,0.0520462637915268
Q8BHZ0,-0.0192831852436933,0.0448573433648087
Q8BI72,-0.0968918395955784,-0.0432109363841471
Q8BIE6,0.0854565456068054,-0.0243116738768886
Q8BIJ6,-0.0199710419196386,0.033557991211323
Q8BIQ5,-0.0139143596548689,0.0211479296750389
Q8BIW1,0.0747706131710398,0.0742413763918991
Q8BJ42,0.0322651571236403,-0.1112051526415619
Q8BJH1,-0.117861335169619,0.0909967500742816
Q8BJI1,-0.0663045949257653,-0.1012856418999543
Q8BJU0,0.0012934240684966,0.0083548041305439
Q8BJW6,0.0627434705055879,0.0170298018308934
Q8BJY1,0.1003676795749596,0.0924626388211807
Q8BK63,0.0443425760957214,0.0281866529093344
Q8BK64,0.0391421761232287,0.0335899207701813
Q8BK67,-0.1780935394249297,0.1053808348915878
Q8BKC5,0.0587674009799183,0.0486861007043424
Q8BKX1,-0.0434164263227805,-0.0622671041842527
Q8BKZ9,-0.0189073332784087,0.0118003872525378
Q8BL65,-0.1909363466003434,-0.1842171158789061
Q8BL66,0.0281647058847499,0.0203048583075268
Q8BLE7,-0.0263849888026927,-0.0349939002082036
Q8BLF1,-0.0381786691023327,-0.07880718543176
Q8BLJ3,0.1193850608452431,-0.0014856288517324
Q8BLK3,-0.0334874740623772,-0.1839547391640875
Q8BLQ9,0.0440966725906249,-0.2791602074243699
Q8BLY2,0.0119223786581344,0.0520422617963493
Q8BMA6,0.0429133279364248,-0.1599982938384488
Q8BMF3,0.0263825868118294,-0.0087862555127604
Q8BMF4,-0.0049887941633172,0.0026916917859947
Q8BMG7,0.0053509694198812,0.0236455099589389
Q8BMI3,-0.1206230723097553,0.0299155924876791
